userID,한식,중식,일식,양식
2631,4,2,2,5
2632,2,2,3,3
2633,2,2,1,1
2634,5,3,5,1
2635,3,1,5,3
2636,2,5,4,2
2637,2,2,4,4
2638,2,5,4,3
2639,4,1,5,2
2640,2,1,1,3
2641,3,4,1,3
2642,2,1,3,5
2643,3,5,3,2
2644,2,3,2,2
2645,3,4,3,1
2646,3,1,2,2
2647,2,5,5,1
2648,2,1,1,1
2649,4,1,5,4
2650,5,1,3,2
2651,3,4,5,3
2652,3,3,4,4
2653,5,2,4,2
2654,4,1,1,1
2655,1,5,5,2
2656,2,3,5,1
2657,3,2,1,1
2658,4,3,4,3
2659,2,2,4,1
2660,3,2,3,3
2661,5,5,1,1
2662,3,5,5,5
2663,4,1,5,4
2664,4,3,5,4
2665,1,5,5,1
2666,4,4,3,3
2667,1,5,1,4
2668,5,4,1,4
2669,3,2,2,5
2670,3,1,5,2
2671,4,2,4,5
2672,1,2,4,5
2673,1,3,5,1
2674,3,4,1,4
2675,2,4,2,5
2676,2,5,2,2
2677,4,4,2,3
2678,1,2,1,1
2679,2,3,4,3
2680,4,1,4,4
2681,5,4,2,3
2682,1,1,1,3
2683,5,4,1,2
2684,3,5,2,3
2685,4,5,4,5
2686,4,5,2,3
2687,2,1,2,2
2688,5,5,1,4
2689,1,4,2,2
2690,3,2,1,4
2691,2,2,3,4
2692,3,1,4,4
2693,3,4,3,3
2694,4,2,2,3
2695,2,3,5,4
2696,5,1,2,5
2697,5,4,3,5
2698,1,2,1,2
2699,3,4,1,3
2700,5,2,5,1
2701,4,5,1,3
2702,5,4,2,5
2703,2,1,3,2
2704,5,4,1,5
2705,1,4,1,5
2706,4,3,2,4
2707,4,5,2,4
2708,1,4,4,3
2709,3,1,3,1
2710,1,4,3,5
2711,2,2,1,5
2712,3,1,1,3
2713,5,1,3,3
2714,3,1,2,5
2715,4,4,2,5
2716,2,3,1,2
2717,3,2,2,4
2718,5,4,1,1
2719,2,4,3,2
2720,5,3,2,2
2721,5,3,3,2
2722,2,1,5,3
2723,2,4,4,2
2724,3,4,1,5
2725,3,1,3,2
2726,5,1,5,2
2727,2,2,4,4
2728,3,5,2,5
2729,5,4,4,2
2730,2,5,2,2
2731,3,1,3,2
2732,3,5,2,1
2733,3,2,5,4
2734,3,5,3,2
2735,3,5,2,3
2736,4,3,1,1
2737,2,3,5,3
2738,1,1,2,4
2739,1,5,4,1
2740,1,2,5,4
2741,1,5,3,2
2742,2,2,4,3
2743,3,3,2,2
2744,3,5,1,2
2745,2,5,1,2
2746,3,4,2,2
2747,2,4,3,5
2748,2,2,3,5
2749,1,5,5,2
2750,5,4,2,4
2751,4,5,5,2
2752,5,1,3,3
2753,4,2,3,3
2754,1,3,1,2
2755,2,4,1,1
2756,4,5,1,4
2757,3,5,3,3
2758,1,1,1,1
2759,1,5,1,2
2760,1,5,4,2
2761,4,5,3,3
2762,3,5,4,2
2763,1,3,1,3
2764,5,5,1,3
2765,2,4,4,1
2766,2,3,1,4
2767,5,3,3,4
2768,4,3,2,5
2769,2,5,1,4
2770,3,1,1,4
2771,5,5,5,1
2772,2,2,3,1
2773,2,2,2,2
2774,5,5,5,1
2775,4,2,5,4
2776,3,3,2,4
2777,1,3,2,1
2778,3,1,2,2
2779,3,5,1,2
2780,1,2,3,2
2781,2,5,3,3
2782,3,2,4,5
2783,5,1,2,3
2784,2,3,1,4
2785,2,5,1,5
2786,5,5,2,4
2787,4,1,1,1
2788,4,2,5,4
2789,5,3,2,5
2790,5,4,5,1
2791,5,1,5,1
2792,4,4,1,5
2793,3,3,1,3
2794,3,5,2,1
2795,1,5,3,4
2796,5,4,2,3
2797,1,3,2,5
2798,4,3,2,3
2799,2,3,2,5
2800,1,5,4,1
2801,4,5,5,4
2802,1,5,3,4
2803,5,4,4,2
2804,5,1,2,2
2805,1,3,2,1
2806,3,3,3,5
2807,4,5,4,3
2808,4,1,4,5
2809,2,3,4,5
2810,5,4,5,5
2811,4,2,5,3
2812,3,5,4,5
2813,2,1,5,1
2814,3,2,5,2
2815,1,5,4,1
2816,4,2,3,2
2817,5,1,4,5
2818,2,5,1,5
2819,1,2,3,4
2820,5,1,2,2
2821,2,4,3,1
2822,5,1,5,1
2823,2,2,5,2
2824,4,2,5,5
2825,1,4,1,1
2826,3,5,4,4
2827,2,1,1,2
2828,3,1,4,5
2829,2,5,5,3
2830,5,3,4,4
2831,2,1,5,3
2832,3,5,1,3
2833,1,2,1,2
2834,4,3,3,2
2835,3,2,4,5
2836,4,3,1,3
2837,1,4,2,5
2838,3,2,3,4
2839,4,5,3,5
2840,1,1,3,1
2841,4,4,3,3
2842,5,4,3,4
2843,2,4,2,1
2844,4,2,5,5
2845,1,4,1,1
2846,1,1,3,5
2847,4,2,4,5
2848,1,1,4,5
2849,2,1,5,2
2850,2,5,3,1
2851,4,5,5,1
2852,1,3,5,2
2853,5,4,5,2
2854,2,3,5,2
2855,2,2,5,5
2856,2,2,5,2
2857,1,2,2,5
2858,3,1,1,1
2859,4,5,5,1
2860,3,5,1,2
2861,4,5,3,2
2862,3,5,3,1
2863,5,1,2,1
2864,1,2,2,5
2865,4,1,3,5
2866,1,3,2,1
2867,5,4,2,4
2868,3,2,2,3
2869,5,3,4,5
2870,2,4,2,1
2871,5,1,4,2
2872,4,5,5,2
2873,1,2,5,4
2874,1,2,3,3
2875,5,3,4,4
2876,1,4,3,3
2877,4,4,2,2
2878,5,4,1,4
2879,3,5,5,3
2880,3,5,3,1
2881,1,4,3,5
2882,2,1,3,5
2883,3,1,3,4
2884,4,1,1,3
2885,5,3,5,1
2886,1,5,4,5
2887,3,3,3,4
2888,2,2,2,3
2889,4,4,3,3
2890,1,3,3,1
2891,5,5,2,3
2892,2,5,3,1
2893,2,2,3,3
2894,5,1,5,4
2895,1,1,3,3
2896,1,5,2,2
2897,4,4,2,3
2898,3,1,4,5
2899,2,5,5,5
2900,3,2,3,5
2901,3,4,5,5
2902,2,1,4,3
2903,4,3,5,4
2904,2,1,5,4
2905,1,3,2,3
2906,3,3,2,5
2907,2,5,4,5
2908,5,5,3,1
2909,5,2,2,1
2910,5,2,4,1
2911,2,5,5,3
2912,5,5,1,2
2913,2,3,3,2
2914,1,5,1,3
2915,3,4,5,4
2916,3,2,5,1
2917,4,5,5,4
2918,1,2,2,2
2919,2,3,2,3
2920,4,2,3,2
2921,2,2,3,5
2922,3,5,4,4
2923,3,3,3,5
2924,1,4,3,1
2925,1,1,2,5
2926,2,1,2,4
2927,4,4,2,3
2928,2,1,3,1
2929,5,3,3,3
2930,4,3,5,2
2931,5,3,1,4
2932,3,4,1,1
2933,1,2,1,2
2934,3,4,4,1
2935,3,1,5,1
2936,5,1,3,1
2937,5,4,3,4
2938,5,3,2,2
2939,3,1,4,2
2940,4,3,5,1
2941,4,5,4,3
2942,2,4,4,1
2943,5,2,1,3
2944,2,1,5,2
2945,1,5,5,4
2946,5,4,2,2
2947,3,1,4,3
2948,5,1,2,2
2949,5,1,2,4
2950,5,1,2,1
2951,2,5,1,4
2952,5,5,4,3
2953,2,4,5,3
2954,4,3,1,4
2955,5,1,1,3
2956,3,5,5,4
2957,5,2,1,5
2958,2,1,2,1
2959,5,4,1,1
2960,4,2,5,2
2961,4,5,3,2
2962,2,3,1,5
2963,1,2,1,1
2964,2,5,3,4
2965,3,4,5,5
2966,5,1,4,2
2967,3,4,2,5
2968,1,4,2,3
2969,2,4,5,4
2970,3,2,2,3
2971,1,4,3,3
2972,3,2,4,1
2973,5,2,2,1
2974,5,4,1,5
2975,5,2,5,1
2976,5,2,4,5
2977,1,4,1,2
2978,5,5,4,3
2979,5,2,3,3
2980,3,5,3,5
2981,1,5,2,4
2982,4,5,5,3
2983,2,1,1,5
2984,5,1,4,2
2985,3,4,3,5
2986,4,2,3,3
2987,2,5,3,1
2988,2,4,4,2
2989,1,3,4,2
2990,3,4,1,2
2991,3,3,2,5
2992,4,2,1,4
2993,2,3,5,5
2994,2,4,3,1
2995,2,2,3,5
2996,3,3,2,1
2997,5,4,1,1
2998,3,2,5,4
2999,5,3,5,4
3000,2,2,4,2
3001,5,2,1,3
3002,3,5,4,4
3003,2,2,4,5
3004,1,5,2,5
3005,1,1,3,5
3006,3,2,4,2
3007,1,5,4,5
3008,4,5,4,3
3009,4,1,5,5
3010,4,2,1,5
3011,4,5,3,1
3012,4,3,3,5
3013,2,2,1,3
3014,3,5,4,1
3015,1,5,1,4
3016,4,2,1,2
3017,1,2,2,5
3018,2,4,1,3
3019,2,5,5,2
3020,5,1,3,4
3021,1,4,1,2
3022,1,3,1,3
3023,4,3,5,5
3024,4,5,5,4
3025,3,4,2,4
3026,2,4,1,3
3027,1,2,4,2
3028,2,1,4,1
3029,2,4,1,2
3030,5,5,5,4
3031,3,1,4,3
3032,3,5,2,3
3033,3,5,5,3
3034,5,5,3,1
3035,4,3,3,3
3036,4,5,2,4
3037,4,5,5,2
3038,5,5,4,5
3039,2,5,1,1
3040,1,2,1,2
3041,3,3,2,2
3042,1,4,3,5
3043,4,4,5,3
3044,1,3,1,3
3045,5,4,1,3
3046,3,5,3,4
3047,3,5,3,5
3048,2,3,2,1
3049,5,1,2,2
3050,2,5,1,4
3051,1,2,5,5
3052,2,3,3,3
3053,5,4,1,1
3054,1,1,1,5
3055,4,1,5,4
3056,5,2,5,3
3057,4,3,1,1
3058,4,5,3,2
3059,5,2,4,3
3060,3,2,1,4
3061,1,3,1,1
3062,1,4,3,3
3063,4,3,1,2
3064,3,3,3,5
3065,1,2,5,3
3066,2,1,2,2
3067,5,2,1,3
3068,5,3,3,1
3069,2,4,3,5
3070,2,1,3,4
3071,5,5,3,5
3072,5,1,3,1
3073,4,4,5,1
3074,2,4,1,4
3075,3,1,1,4
3076,4,5,5,1
3077,1,1,5,2
3078,4,3,5,5
3079,4,2,3,2
3080,1,1,5,4
3081,1,3,3,2
3082,3,4,5,2
3083,3,2,4,5
3084,4,4,5,4
3085,2,1,1,4
3086,2,3,3,2
3087,5,2,1,3
3088,2,5,4,5
3089,3,4,2,2
3090,4,1,2,2
3091,3,3,1,3
3092,5,4,5,1
3093,1,1,5,4
3094,3,1,5,2
3095,1,4,2,4
3096,2,2,4,2
3097,5,5,5,5
3098,5,2,3,1
3099,1,4,5,3
3100,3,5,4,3
3101,3,3,5,2
3102,2,2,3,1
3103,5,5,3,4
3104,5,1,4,1
3105,2,2,5,4
3106,4,2,5,3
3107,5,3,4,4
3108,2,3,3,1
3109,5,1,5,3
3110,4,5,1,4
3111,5,4,1,4
3112,4,1,3,4
3113,1,1,3,2
3114,3,5,1,1
3115,5,2,1,4
3116,4,2,5,5
3117,3,1,3,3
3118,3,3,1,3
3119,4,4,3,1
3120,1,4,2,5
3121,3,3,3,4
3122,2,4,5,2
3123,1,5,4,4
3124,5,3,2,4
3125,1,4,2,4
3126,5,5,1,4
3127,3,4,2,3
3128,4,4,1,2
3129,3,4,4,5
3130,1,2,2,2
3131,1,3,2,3
3132,5,1,3,5
3133,1,3,3,2
3134,2,1,3,5
3135,5,2,3,5
3136,1,4,5,3
3137,2,4,3,3
3138,2,3,5,5
3139,3,5,1,4
3140,5,1,1,3
3141,3,2,2,1
3142,4,5,2,5
3143,4,3,5,4
3144,3,2,1,2
3145,4,4,2,3
3146,1,2,3,5
3147,2,4,2,5
3148,5,3,5,5
3149,4,4,5,4
3150,4,1,1,3
3151,1,2,4,5
3152,1,2,1,4
3153,1,5,3,4
3154,3,5,5,5
3155,3,4,4,1
3156,4,1,3,4
3157,4,3,3,4
3158,2,5,4,1
3159,5,4,4,3
3160,3,2,5,1
3161,1,1,3,3
3162,4,3,3,5
3163,1,5,3,4
3164,3,4,1,1
3165,1,5,1,2
3166,3,3,5,2
3167,4,2,2,3
3168,5,1,5,4
3169,4,3,5,3
3170,4,1,3,4
3171,1,5,2,3
3172,3,5,2,2
3173,1,1,1,1
3174,5,5,5,2
3175,2,5,3,4
3176,1,5,5,2
3177,2,2,1,2
3178,4,2,2,5
3179,5,1,3,2
3180,1,3,4,1
3181,4,5,5,5
3182,4,3,4,5
3183,4,5,4,2
3184,3,1,2,1
3185,5,1,1,3
3186,5,4,5,2
3187,4,5,4,1
3188,5,1,5,5
3189,4,5,5,3
3190,3,2,1,4
3191,5,2,1,1
3192,3,4,3,5
3193,1,5,4,1
3194,5,4,4,3
3195,4,4,4,2
3196,2,5,1,5
3197,2,4,5,5
3198,1,2,5,5
3199,3,4,1,5
3200,3,2,4,3
3201,3,4,1,5
3202,1,4,4,5
3203,4,1,3,1
3204,2,5,3,5
3205,2,2,2,2
3206,3,3,5,4
3207,3,5,3,3
3208,4,4,3,2
3209,1,3,5,2
3210,3,4,5,4
3211,4,3,5,5
3212,2,5,1,4
3213,3,1,4,1
3214,1,4,4,4
3215,5,2,1,1
3216,1,5,4,2
3217,3,1,2,3
3218,4,1,3,5
3219,3,4,2,2
3220,2,2,3,2
3221,4,2,4,5
3222,5,2,2,2
3223,5,2,3,2
3224,3,5,4,5
3225,2,1,5,4
3226,1,3,4,4
3227,2,4,4,5
3228,3,4,5,2
3229,2,3,5,4
3230,4,3,4,5
3231,3,2,2,1
3232,2,4,1,3
3233,4,4,5,3
3234,3,4,1,4
3235,3,4,3,5
3236,1,2,4,3
3237,3,1,2,3
3238,4,2,1,1
3239,4,1,3,4
3240,4,3,4,4
3241,4,4,3,4
3242,4,5,4,5
3243,3,2,3,3
3244,4,5,2,4
3245,1,2,3,3
3246,5,1,2,2
3247,3,2,3,1
3248,4,5,5,3
3249,4,1,3,5
3250,2,5,4,2
3251,3,1,1,4
3252,3,1,3,1
3253,5,5,4,3
3254,3,5,4,4
3255,1,4,1,2
3256,4,5,1,3
3257,1,5,4,3
3258,2,1,2,1
3259,2,5,2,2
3260,3,2,2,1
3261,4,5,4,2
3262,4,1,4,1
3263,2,3,4,4
3264,3,1,3,4
3265,2,4,1,4
3266,2,5,1,3
3267,3,1,4,5
3268,3,2,2,2
3269,2,2,5,1
3270,5,4,1,5
3271,4,1,4,4
3272,5,3,5,3
3273,5,3,1,3
3274,5,1,1,1
3275,3,1,2,1
3276,1,1,2,1
3277,1,1,4,1
3278,3,4,3,3
3279,2,1,4,1
3280,4,5,1,4
3281,3,3,1,1
3282,4,2,3,3
3283,5,2,5,2
3284,1,4,5,2
3285,3,2,3,2
3286,2,3,4,2
3287,1,2,4,3
3288,3,4,4,3
3289,2,1,3,1
3290,5,5,2,5
3291,5,2,1,1
3292,2,1,1,4
3293,5,2,4,2
3294,1,5,2,2
3295,4,2,1,2
3296,4,2,5,5
3297,4,1,5,5
3298,3,1,1,5
3299,4,4,2,1
3300,2,2,1,2
3301,1,2,2,5
3302,4,4,2,4
3303,3,5,3,2
3304,4,3,3,2
3305,1,4,1,2
3306,5,2,3,2
3307,1,3,1,1
3308,4,5,5,1
3309,3,4,4,2
3310,5,1,4,4
3311,5,2,4,3
3312,5,3,5,2
3313,3,5,1,4
3314,2,3,2,5
3315,4,4,3,3
3316,3,1,3,2
3317,2,4,2,4
3318,3,4,2,3
3319,4,4,4,1
3320,5,4,5,1
3321,3,1,2,3
3322,4,1,5,3
3323,2,5,1,1
3324,3,3,3,4
3325,3,5,2,4
3326,4,1,5,5
3327,1,3,4,4
3328,1,5,4,2
3329,2,1,5,3
3330,3,5,5,4
3331,4,1,1,2
3332,2,5,3,4
3333,3,5,3,1
3334,2,2,3,3
3335,5,5,4,5
3336,2,1,3,5
3337,2,1,4,5
3338,4,1,3,2
3339,4,1,2,5
3340,1,5,2,2
3341,2,5,1,3
3342,5,1,4,3
3343,4,5,4,4
3344,4,1,5,4
3345,5,2,1,2
3346,2,5,2,4
3347,4,3,4,2
3348,1,2,4,3
3349,5,3,5,4
3350,3,5,1,5
3351,5,1,1,2
3352,2,2,3,4
3353,1,1,1,5
3354,4,4,5,3
3355,1,4,5,2
3356,5,3,2,5
3357,4,2,5,5
3358,5,2,5,3
3359,2,1,4,5
3360,5,5,5,3
3361,3,3,1,3
3362,2,5,2,2
3363,2,3,5,4
3364,2,2,5,4
3365,4,2,3,3
3366,5,1,4,1
3367,1,5,1,2
3368,1,3,3,4
3369,4,4,2,5
3370,5,5,3,2
3371,2,2,5,3
3372,1,5,2,1
3373,3,3,5,3
3374,2,1,4,2
3375,3,2,1,5
3376,2,4,3,5
3377,5,4,3,4
3378,5,2,1,2
3379,1,5,1,2
3380,1,1,5,4
3381,2,2,2,4
3382,2,3,4,1
3383,1,2,1,2
3384,5,2,3,2
3385,3,3,1,5
3386,5,5,1,4
3387,5,3,2,5
3388,4,5,1,3
3389,2,4,3,2
3390,2,4,4,4
3391,4,4,5,1
3392,5,5,3,2
3393,4,5,4,4
3394,3,1,5,2
3395,1,1,1,1
3396,2,5,5,4
3397,5,2,1,2
3398,1,1,4,1
3399,3,1,4,3
3400,2,1,3,1
3401,3,1,1,1
3402,5,3,4,4
3403,2,1,4,1
3404,1,4,1,5
3405,5,2,3,3
3406,4,5,5,3
3407,2,3,4,1
3408,4,1,2,1
3409,5,5,4,5
3410,5,5,5,3
3411,1,3,2,1
3412,3,3,2,2
3413,5,2,4,3
3414,4,2,4,3
3415,2,3,4,5
3416,1,5,4,1
3417,4,2,2,2
3418,3,4,2,3
3419,1,2,3,1
3420,4,4,1,1
3421,5,3,4,2
3422,1,3,4,5
3423,5,5,2,5
3424,4,4,3,1
3425,5,1,1,4
3426,3,1,5,2
3427,1,3,4,1
3428,2,3,3,2
3429,1,3,5,2
3430,3,3,1,3
3431,3,2,4,2
3432,4,3,5,4
3433,2,3,5,5
3434,3,1,5,3
3435,5,5,2,4
3436,2,1,1,2
3437,1,4,5,4
3438,4,3,1,1
3439,2,1,1,4
3440,2,1,2,3
3441,5,3,5,5
3442,2,1,2,2
3443,4,4,5,4
3444,5,4,3,2
3445,5,5,3,1
3446,2,2,4,3
3447,5,4,3,2
3448,1,4,4,5
3449,5,1,2,2
3450,5,2,2,4
3451,4,3,3,4
3452,5,2,3,1
3453,1,4,3,1
3454,4,3,1,1
3455,2,1,5,2
3456,4,5,2,5
3457,2,3,1,5
3458,5,5,3,1
3459,2,2,4,5
3460,3,5,3,5
3461,1,5,1,5
3462,2,3,2,5
3463,4,3,2,5
3464,4,2,2,2
3465,1,2,3,3
3466,1,3,5,2
3467,3,4,3,4
3468,1,3,4,1
3469,1,1,4,1
3470,3,3,2,2
3471,1,3,4,5
3472,4,5,1,4
3473,5,4,1,2
3474,3,1,1,3
3475,1,3,2,4
3476,2,3,2,4
3477,4,1,4,1
3478,1,5,2,3
3479,1,1,3,3
3480,3,1,4,2
3481,2,4,1,2
3482,3,5,3,3
3483,1,1,5,2
3484,3,4,3,1
3485,1,4,2,5
3486,4,3,4,3
3487,2,2,1,5
3488,4,3,3,4
3489,2,5,1,4
3490,4,3,5,3
3491,5,3,2,1
3492,2,1,4,2
3493,3,1,2,3
3494,2,4,3,4
3495,1,4,2,4
3496,5,5,3,5
3497,1,5,4,5
3498,2,1,1,4
3499,2,4,5,2
3500,1,3,2,5
3501,2,4,5,5
3502,4,4,2,3
3503,1,3,1,1
3504,4,5,1,5
3505,2,4,1,3
3506,4,2,4,5
3507,3,3,5,2
3508,5,2,1,5
3509,5,4,4,2
3510,1,1,1,4
3511,3,2,5,3
3512,2,5,3,3
3513,5,1,5,1
3514,1,2,3,1
3515,3,4,4,1
3516,2,2,2,2
3517,1,4,2,2
3518,2,3,2,2
3519,5,2,3,4
3520,1,4,2,2
3521,5,5,1,3
3522,5,3,1,1
3523,1,5,2,1
3524,3,1,2,2
3525,4,1,4,3
3526,4,2,2,1
3527,5,2,2,2
3528,3,4,5,5
3529,3,5,5,2
3530,4,5,4,5
3531,3,2,4,1
3532,4,5,4,1
3533,5,1,3,4
3534,1,5,4,1
3535,5,5,2,3
3536,2,4,1,1
3537,2,3,3,1
3538,3,2,3,3
3539,3,3,2,1
3540,2,3,5,2
3541,1,4,2,5
3542,4,2,2,4
3543,3,5,3,1
3544,5,1,4,5
3545,1,5,4,1
3546,5,4,1,1
3547,4,3,2,1
3548,3,1,3,4
3549,2,2,2,1
3550,4,3,4,4
3551,3,5,4,3
3552,5,1,5,3
3553,3,5,2,4
3554,1,2,1,4
3555,5,3,1,3
3556,3,1,3,2
3557,3,3,1,1
3558,1,1,1,5
3559,4,4,2,4
3560,5,2,4,2
3561,2,2,3,1
3562,5,1,5,2
3563,4,4,1,4
3564,4,2,4,4
3565,5,3,5,3
3566,5,4,4,1
3567,4,1,5,4
3568,5,1,3,4
3569,1,2,4,5
3570,4,1,2,4
3571,5,3,3,2
3572,2,1,4,5
3573,4,1,4,1
3574,1,4,2,5
3575,3,4,3,1
3576,2,2,1,2
3577,4,2,3,5
3578,5,3,1,2
3579,3,4,1,4
3580,4,4,4,3
3581,4,1,2,3
3582,3,3,1,2
3583,4,5,5,1
3584,1,1,1,2
3585,1,5,5,4
3586,5,5,4,2
3587,3,4,1,1
3588,5,5,3,5
3589,1,3,4,1
3590,2,3,1,3
3591,3,1,3,2
3592,1,3,2,3
3593,4,2,4,2
3594,4,4,3,2
3595,1,3,2,2
3596,4,2,4,4
3597,5,3,4,3
3598,5,2,4,5
3599,1,3,2,5
3600,1,2,3,5
3601,2,1,5,1
3602,2,4,2,5
3603,5,4,3,3
3604,1,4,2,1
3605,5,2,3,4
3606,4,1,4,5
3607,3,3,1,4
3608,3,1,1,5
3609,4,4,5,4
3610,2,4,5,5
3611,1,1,3,4
3612,4,2,2,4
3613,5,3,4,5
3614,5,1,3,1
3615,1,4,3,3
3616,4,1,4,5
3617,2,1,4,2
3618,5,2,1,1
3619,4,3,5,5
3620,4,3,2,5
3621,2,1,3,1
3622,3,1,1,5
3623,4,2,4,5
3624,4,1,3,4
3625,5,5,2,3
3626,4,5,2,2
3627,5,1,1,1
3628,4,5,5,3
3629,2,5,1,2
3630,3,2,2,3
3631,1,2,2,1
3632,1,4,2,1
3633,2,2,1,5
3634,4,5,5,1
3635,4,1,4,1
3636,2,2,1,2
3637,1,1,4,2
3638,5,5,2,4
3639,1,5,5,4
3640,4,1,5,1
3641,3,4,4,5
3642,3,4,5,4
3643,4,3,5,3
3644,3,2,3,5
3645,3,1,2,3
3646,3,4,1,5
3647,1,5,1,3
3648,1,1,2,3
3649,2,3,5,2
3650,1,3,2,5
3651,1,5,4,4
3652,4,4,2,5
3653,5,5,5,3
3654,1,3,4,4
3655,1,4,4,4
3656,1,4,3,3
3657,4,5,2,1
3658,3,5,2,3
3659,2,3,1,5
3660,2,2,2,1
3661,1,2,4,5
3662,5,3,3,3
3663,5,5,3,3
3664,3,4,3,3
3665,1,5,3,4
3666,2,3,1,1
3667,2,2,1,3
3668,1,2,4,2
3669,3,4,2,5
3670,4,2,5,1
3671,4,5,5,4
3672,3,5,1,3
3673,3,2,1,5
3674,4,2,5,3
3675,2,2,5,1
3676,3,1,2,4
3677,4,3,4,4
3678,3,5,4,2
3679,2,3,2,4
3680,5,1,4,4
3681,3,4,2,4
3682,2,2,5,4
3683,2,2,2,3
3684,4,1,3,2
3685,3,1,2,5
3686,2,4,3,3
3687,1,3,1,3
3688,3,3,1,5
3689,3,5,4,2
3690,4,5,5,2
3691,1,5,1,3
3692,4,3,3,4
3693,3,5,4,5
3694,1,1,5,1
3695,2,5,5,1
3696,2,2,5,1
3697,4,2,2,5
3698,3,4,5,3
3699,1,5,3,4
3700,2,4,1,4
3701,4,1,5,1
3702,4,4,1,4
3703,2,5,1,3
3704,4,4,1,4
3705,4,1,4,3
3706,2,1,2,4
3707,1,2,3,4
3708,3,3,5,3
3709,4,1,2,3
3710,4,4,2,1
3711,2,2,5,4
3712,2,1,3,2
3713,1,2,4,4
3714,2,5,1,1
3715,4,4,5,3
3716,3,2,3,3
3717,2,1,5,4
3718,4,3,1,5
3719,2,5,3,3
3720,2,5,2,4
3721,4,2,5,2
3722,4,1,3,4
3723,3,4,3,3
3724,5,4,4,5
3725,1,4,5,2
3726,2,2,4,5
3727,1,3,5,2
3728,1,5,4,3
3729,5,4,5,3
3730,4,4,5,2
3731,1,5,5,1
3732,5,1,4,4
3733,4,2,3,1
3734,1,5,4,1
3735,4,2,1,1
3736,2,3,3,2
3737,3,2,3,2
3738,2,1,4,4
3739,1,4,2,3
3740,4,1,4,5
3741,3,5,1,4
3742,3,5,3,2
3743,2,3,5,1
3744,1,3,3,1
3745,4,2,3,3
3746,5,1,3,5
3747,3,3,1,5
3748,5,3,4,1
3749,1,2,3,4
3750,2,4,3,1
3751,2,3,4,3
3752,5,5,1,5
3753,2,1,5,4
3754,1,5,4,3
3755,5,5,1,2
3756,3,4,1,3
3757,3,3,1,3
3758,3,3,3,5
3759,2,3,2,2
3760,3,3,1,1
3761,5,5,3,3
3762,5,4,4,4
3763,2,2,1,3
3764,1,2,4,2
3765,1,1,5,3
3766,1,3,4,2
3767,5,5,5,4
3768,4,2,1,3
3769,4,1,4,3
3770,1,2,2,5
3771,3,3,1,5
3772,4,3,3,1
3773,5,4,3,4
3774,1,5,3,5
3775,1,1,1,2
3776,1,2,1,1
3777,3,4,5,4
3778,5,3,3,3
3779,4,5,1,1
3780,3,2,1,2
3781,4,3,4,5
3782,3,4,2,5
3783,3,2,3,2
3784,5,5,1,4
3785,3,5,2,3
3786,4,2,2,5
3787,4,2,5,5
3788,1,4,4,5
3789,5,3,3,1
3790,4,2,1,2
3791,1,2,1,2
3792,2,4,2,2
3793,4,3,4,2
3794,3,1,2,4
3795,4,2,1,5
3796,2,5,4,4
3797,3,2,5,5
3798,4,4,3,5
3799,2,2,2,1
3800,4,5,3,4
3801,1,5,4,3
3802,4,1,5,3
3803,5,5,1,1
3804,2,5,3,4
3805,2,3,2,4
3806,5,2,2,3
3807,5,5,5,5
3808,2,3,1,5
3809,1,3,3,2
3810,1,3,3,3
3811,5,2,5,3
3812,3,5,5,3
3813,4,5,2,5
3814,1,5,4,1
3815,3,1,4,4
3816,4,3,3,4
3817,5,1,5,4
3818,5,3,3,1
3819,4,3,2,1
3820,3,5,2,1
3821,3,3,2,1
3822,1,3,4,3
3823,1,1,5,5
3824,4,1,5,4
3825,1,1,3,5
3826,4,4,4,1
3827,5,5,5,4
3828,4,2,4,4
3829,1,2,3,3
3830,4,5,3,2
3831,1,4,2,5
3832,4,3,4,4
3833,5,3,3,4
3834,5,1,5,2
3835,4,3,2,5
3836,2,5,1,4
3837,5,4,1,3
3838,4,1,4,4
3839,2,2,3,3
3840,1,4,3,2
3841,2,1,3,5
3842,4,2,4,5
3843,5,2,5,5
3844,2,1,3,5
3845,5,4,5,4
3846,2,3,3,3
3847,4,4,1,2
3848,2,2,5,4
3849,5,5,3,1
3850,4,5,3,3
3851,3,5,3,2
3852,3,2,2,2
3853,3,5,2,1
3854,5,4,4,4
3855,5,1,3,4
3856,5,1,1,3
3857,2,1,5,2
3858,2,3,1,5
3859,2,3,2,2
3860,5,5,3,2
3861,2,1,1,3
3862,1,3,2,2
3863,1,4,1,3
3864,1,3,4,1
3865,1,3,2,4
3866,2,1,4,1
3867,5,2,1,5
3868,2,3,4,1
3869,3,1,5,5
3870,3,5,4,2
3871,2,4,3,2
3872,3,2,2,3
3873,1,3,4,1
3874,2,4,2,5
3875,2,4,4,5
3876,1,1,3,4
3877,1,1,3,4
3878,5,4,3,1
3879,3,3,3,3
3880,5,2,5,5
3881,3,5,2,1
3882,4,3,4,4
3883,2,1,4,3
3884,1,2,4,1
3885,2,3,3,1
3886,1,2,2,3
3887,5,3,4,2
3888,5,3,1,4
3889,4,2,4,1
3890,3,2,4,2
3891,1,3,4,1
3892,5,3,3,5
3893,3,2,5,5
3894,3,2,5,2
3895,1,5,2,4
3896,5,3,5,1
3897,5,2,5,1
3898,2,5,4,1
3899,5,2,1,2
3900,5,3,2,3
3901,1,4,3,1
